,GEOID,straightness,orientation_order,prop_4way,grid_index
33,240317012132,0.868989530937239,0.6395907954491713,0.13333333333333333,0.420034692354548
34,240338004083,0.9027112798160517,0.22696522022563337,0.1566265060240964,0.3177784777328147
35,240135077043,0.8148690541917982,0.20799529994168708,0.1111111111111111,0.26605184747174954
36,240450005001,0.9641875498393152,0.43897042966229916,0.2,0.4390785893786715
37,245100703002,1.000001465150122,0.9993356599611173,0.375,0.7209654111955804
38,240276051022,0.9733770714988869,0.21447438811477915,0.1346153846153846,0.3040304497396935
39,245101606002,0.9999846155221634,1.0,0.47368421052631576,0.7795202633727623
40,240054036012,0.9534303045927368,0.35651364505950345,0.09090909090909091,0.313803276878598
41,245101511001,0.9632833088211741,0.7471034540107637,0.16666666666666666,0.49316756932088757
42,245101101001,0.9964961506893061,0.9718425014069644,0.875,0.9462949494121449
43,245101402002,0.9999691745557978,0.9999989755980825,0.7,0.8878945751165923
44,240054015063,0.9407573146351577,0.3929600835461762,0.12121212121212122,0.3551872471487299
45,240054002001,0.964151656907431,0.6912107642279144,0.0,0.0
46,240450004003,0.961511458688194,0.5961295992267674,0.16981132075471697,0.459995867467649
47,245101202023,0.9985654803307529,0.9790199140770175,0.3,0.6644002335167127
48,240276066012,0.76342678299696,0.3109163905937756,0.0,0.0
49,245100909003,0.9696066626508643,0.9942193769789255,0.5384615384615384,0.8036695256799468
50,240338050003,0.9710303705728798,0.44479219421110494,0.06896551724137931,0.3099849835855882
51,240317056022,0.9570107240023559,0.5489693554320281,0.25,0.5083173948004729
52,240338030021,0.9598926202108999,0.6785215640895684,0.3076923076923077,0.5851955057271061
53,240253036051,0.9574983863819186,0.3186742706749478,0.027777777777777776,0.20388918200863618
54,240317032061,0.918791455347256,0.23247291658845215,0.16,0.32451623711282257
55,245100105002,0.9999606297986238,1.0,0.8333333333333334,0.9410236791263032
56,245101901002,0.9999883685217126,0.99996464736585,0.6923076923076923,0.8846257645605591
57,245100907003,0.999920867981434,0.9999872912044229,0.36363636363636365,0.7137440041281651
58,245100808002,0.9999839273396903,0.9865966788481596,0.6521739130434783,0.8633072020117822
59,245101513002,0.9954144390595956,0.9029005759075293,0.23076923076923078,0.5919348679538685
60,240054024041,0.9088928855959477,0.230795481483427,0.23529411764705882,0.36681776349270584
61,245100901002,0.9950327271924758,0.7719917190903207,0.4,0.6747921154042273
62,240317012122,0.8569392330244635,0.5298740690597066,0.05263157894736842,0.28804236231220576
63,240253016022,0.8694461934518316,0.2016179381802703,0.08,0.2411500125514199
64,245101302004,0.9972525617854746,0.9964555691038616,0.2,0.5835763701141519
65,245102002004,0.9999800417858431,0.984696163582482,0.2,0.5818010819847418
66,240037065002,0.9504639319715111,0.6372307806394408,0.2727272727272727,0.5486815018879466
67,240479500001,0.9491569205564923,0.9788210720339848,0.4913294797687861,0.7699657087456235
68,240135030004,0.9047392506635343,0.12844356649054123,0.034482758620689655,0.15883489857366362
69,240054520001,0.881371174341364,0.8096338576325095,0.23809523809523808,0.553859238873563
70,245101402001,0.9992134142478198,0.9961190520982632,0.7333333333333333,0.900375445811593
71,245101201003,0.9926777816779219,0.900481911514565,0.0,0.0
72,240135078012,0.8635316264242026,0.6606965011318175,0.2647058823529412,0.5325347458787958
73,240276023033,0.9847114549786165,0.4227014987325819,0.125,0.37332258432197335
74,240253013011,0.9440885531442037,0.14886228455320694,0.2153846153846154,0.3116525587386378
75,240054401001,0.9677070278804809,0.7406370815661527,0.23076923076923078,0.5489200360743675
76,245100104001,0.9988032590163665,0.959717864987209,0.41935483870967744,0.7380204502924965
77,240317003113,0.9397016205384836,0.15186766109784855,0.21374045801526717,0.3124501028672779
78,240054308001,0.9382434475478428,0.552603420186006,0.2413793103448276,0.5001992661650657
79,240253029021,0.9887674904419249,0.9858006230109491,0.8518518518518519,0.9399017242976427
80,240338001022,0.9131341153119555,0.770126015885972,0.30952380952380953,0.6015385644776905
81,240253062002,0.9712918507283276,0.6841716740858658,0.13636363636363635,0.4491635126129254
82,240338005043,0.9355053614058491,0.09670325128731028,0.0,0.0
83,245102007011,0.9884677456763827,0.8948388518545278,0.6666666666666666,0.8385687843803183
84,240378759021,0.9747228732614631,0.2499163119734482,0.15714285714285714,0.33702087514903395
85,240317001041,0.8672425625051784,0.33926353765071815,0.1951219512195122,0.3857695699348914
86,240253035012,0.9136284021088226,0.4865481686559481,0.17647058823529413,0.42807768487098163
87,240253024002,0.9599009032001405,0.08858128331128101,0.16666666666666666,0.24199461721925775
88,240178507061,0.9145241273711072,0.31118382995599825,0.1111111111111111,0.31622040700386517
89,240217512024,0.9743219740130931,0.4205065885250824,0.09090909090909091,0.3339598102692519
90,240054036021,0.6893970851407204,0.43676714041924714,0.10526315789473684,0.3164695515493151
91,245102801024,0.9797597995750248,0.7545101854167691,0.3448275862068966,0.6340578858915745
92,240338022043,0.9800661148624155,0.2846103573665827,0.125,0.3266921476119852
93,240317034013,0.9901565622105796,0.749023978261548,0.22727272727272727,0.5523940238800243
94,245102606043,0.9998807535977323,0.9774401508639969,0.17647058823529413,0.5566346522182309
95,240037405003,0.8454510240626468,0.2776788436710502,0.1794871794871795,0.3479804883176642
96,240054514022,0.8844834829861241,0.6224735419362547,0.375,0.5910360398566268
97,240430010021,0.9873670073101105,0.5687601047650588,0.12121212121212122,0.40830490397786495
98,245102603026,0.9984302841152881,0.8685577061379475,0.5,0.7568831016910199
99,240276069011,0.8981907024638149,0.48003641445415246,0.11538461538461539,0.36778742965557815
100,240317022003,0.997226322789118,0.6225191083142178,0.36666666666666664,0.6105753732017974
101,240317022002,0.902130123091169,0.5276428822236624,0.28,0.5108057374114683
102,240199708041,0.8907109310017233,0.18110880627349324,0.0,0.0
103,240098609003,0.912812287050722,0.10100385689193947,0.08843537414965986,0.2012712841999607
104,240037310033,0.94080903335367,0.3295621242862251,0.2564102564102564,0.4299897024708329
105,245102716004,0.9817853735126816,0.7173285189315967,0.1111111111111111,0.42772442249566794
106,245101511005,0.9924679517437168,0.5584641986204348,0.5,0.6519694975376027
107,240430010013,0.911958363982232,0.18833213258951376,0.10909090909090909,0.26560077134795623
108,240054410002,0.9760424567611852,0.9607241200212193,0.0,0.0
109,245101304001,0.9571088881361536,0.4482129545420236,0.5,0.5986025824233531
110,245101304003,0.9999923302661234,0.9999964533370423,0.2222222222222222,0.60570459965822
111,245101608014,0.9999577357241117,0.9854701469143318,0.9,0.9607768765924558
112,240338073052,0.8285086657348814,0.44013870063176674,0.21052631578947367,0.42500855058567844
113,245102718021,0.9999984195957073,0.9981354312089438,0.7142857142857143,0.893347137270128
114,240338005151,0.7318246364339036,0.19310410971937964,0.14,0.2704636217617005
115,240317014171,0.9576707003627225,0.4515893723263362,0.06666666666666667,0.30663581905239
116,245102718022,0.707687244461673,0.9202012302218975,0.3333333333333333,0.6009905468093066
117,245102007021,0.999998124105234,0.999086749284208,0.1,0.46401725236563407
118,240037027012,0.8905929767372753,0.1972713163185159,0.10476190476190476,0.2640273184136992
119,240253036022,0.9242236672050361,0.16109942899793805,0.07692307692307693,0.22541141821987112
120,240317041004,0.9806833121574332,0.8526642264074027,0.46153846153846156,0.728067382844641
121,240317017011,0.9964276970338314,0.6134074311777324,0.2777777777777778,0.5537292192392105
122,240338035141,0.9202745651160706,0.0726869951400233,0.25196850393700787,0.2563933739128655
123,240338013072,0.9860123801987142,0.506593031478878,0.09090909090909091,0.35676559383836554
124,245101603002,0.9999071674544334,0.9999998673635716,1.0,0.9999690106497761
125,240054921021,0.9981324336937991,0.9270715178380411,0.4444444444444444,0.7436575008910697
126,245102804042,0.9715200691420312,0.25479976020773376,0.38235294117647056,0.45572733159596984
127,240217753022,0.9715200691420312,0.25479976020773376,0.38235294117647056,0.45572733159596984
128,240037406013,0.9715200691420312,0.25479976020773376,0.38235294117647056,0.45572733159596984
129,240317001052,0.9480110132335883,0.21285002975539735,0.10869565217391304,0.27991945904025844
130,245101207001,0.9698948655611881,0.860667624259268,0.26666666666666666,0.6060516244604627
131,240317014152,0.8634058487906964,0.3277692128433113,0.1111111111111111,0.3156314072673805
132,240338069002,0.9482639278431824,0.7354659974331214,0.3333333333333333,0.6148797513213224
133,240450105013,0.996175988481747,0.8972811059372198,0.1111111111111111,0.46309919666636556
134,245102704011,0.9696606156650973,0.819741137076414,0.375,0.667999162507631
135,240338025011,0.873814621183475,0.4322312659648446,0.48,0.5659684749468482
136,240199709001,0.908612905101433,0.18230912021309476,0.08955223880597014,0.2457091038264714
137,240338031002,0.9811403122363603,0.37323399831216786,0.3333333333333333,0.4960555970354008
138,245100102003,0.9999938356256902,0.9973442356904498,0.6428571428571429,0.862287901812196
139,240338066021,0.9167729458841465,0.5527975324535888,0.17647058823529413,0.4471982265615044
140,240217505061,0.9537252823936642,0.2381543045150506,0.15517241379310345,0.3278677867343858
141,240338035161,0.9095097564665064,0.1277214063743819,0.17964071856287425,0.27531208741660984
142,240317045031,0.990329874310242,0.3857610000960884,0.3333333333333333,0.5031054031197374
143,240338028041,0.9663678190637314,0.4136446084716616,0.21052631578947367,0.4382198768791912
144,240338062001,0.9745006424133412,0.6993197559333538,0.4,0.6483944758755716
145,240217508023,0.8228526761160466,0.1192013063542895,0.2689075630252101,0.29767020914463915
146,245102003001,0.9998818837377256,0.9982989941173231,0.6428571428571429,0.8625307804361966
147,245101608011,0.9632009383201263,0.8740474192606213,0.4444444444444444,0.7205925889501077
148,240037403032,0.9772495079635821,0.739319560268749,0.12643678160919541,0.45037094321135124
149,240276011031,0.7373991234199677,0.16863116405312573,0.21212121212121213,0.2976744215459974
150,240054114103,0.7885179931116413,0.5904455020298798,0.1875,0.4436061579047678
151,245100903003,0.9999968664811273,0.9999160198734343,0.8,0.9282908096396015
152,245102701022,0.9929082178544624,0.5523205926598547,0.21739130434782608,0.4921689027579547
153,240054037013,0.9466647254756614,0.5307675957426838,0.2857142857142857,0.5236135182951659
154,240338004131,0.9935229667233932,0.7561181256589455,0.125,0.4545264814569604
155,240317008191,0.6939798910333672,0.23280571884871748,0.10810810810810811,0.25945752205786066
156,245102610003,1.000001129339603,1.0,0.4444444444444444,0.7631431156512527
157,240054501002,0.9799375071513512,0.6949645856499569,0.32432432432432434,0.6044775726090582
158,240317040003,0.9819466819738831,0.6401531283136899,0.34285714285714286,0.5995540306018527
159,240317017033,0.9648260408579076,0.6619209710215386,0.17647058823529413,0.4830319191232213
160,240430104002,0.9231612919509815,0.5680499748477379,0.34375,0.5648965807591988
161,245101903003,0.9999994799218228,0.900481911514565,0.5,0.7664460504285128
162,240217754002,0.9686943906753991,0.703109819280001,0.3125,0.5970627678292224
163,245101509003,0.9846340346603121,0.8599299042228183,0.46153846153846156,0.7311086649943388
164,240054023061,0.9460110574908019,0.46286064409201677,0.3076923076923077,0.5126500873306244
165,240317026013,0.9995201544013211,0.9993356599611173,0.25,0.6297202363161825
166,240135076013,0.9818473488580026,0.43894665984759074,0.2571428571428571,0.4803340733364846
167,240217503001,0.9999904825558978,0.8392489651461384,0.3,0.6314456540944188
168,240054035002,0.9752679021898472,0.4452296290103551,0.21875,0.4562666054602481
169,245101513005,0.9905005161659407,0.9560570616902829,0.0,0.0
170,240338074052,0.9701214960864089,0.30011829554980773,0.17543859649122806,0.37103474566599964
171,240317032093,0.9321899252166335,0.2857962783838127,0.17073170731707318,0.35696452024729486
172,240479504001,0.9334824289025911,0.19134122075497073,0.14375,0.2950127915665956
173,240338067111,0.985784001120139,0.7917895711176167,0.2727272727272727,0.5970903295411808
174,240317012133,0.8279401965164617,0.8733556295734661,0.0,0.0
175,240054015053,0.9634421245183815,0.35816532588038286,0.13043478260869565,0.3557139220008761
176,245101203003,0.9985342944782485,0.9964555691038616,0.5,0.7923741692166054
177,245102704021,0.982188724534616,0.5325647760307337,0.5882352941176471,0.6751073255100952
178,245102717005,0.9512036980767241,0.8473996927394954,0.42105263157894735,0.6975351105179554
179,245102802006,0.999959144104365,0.9304643457670023,0.3333333333333333,0.6768933474789276
180,245102706003,0.9979851035343904,0.7711537798764628,0.3548387096774194,0.6487818333225568
181,240054086014,0.9857398630801812,0.4589982890674128,0.3333333333333333,0.5322929455733679
182,240276022011,0.8860413456434765,0.46439554820873685,0.0,0.0
183,240037503002,0.9338860280084157,0.7163285257812377,0.26,0.5582042738603615
184,240054004001,0.9907573733773034,0.7933329084200882,0.3333333333333333,0.6398829073327066
185,240317057021,0.971082166911136,0.20137303857369082,0.22,0.35039668944536156
186,240378760022,0.9834148042148337,0.35424479789633523,0.038461538461538464,0.23751386036132063
187,240317012134,0.8805876300010183,0.5410851055785313,0.13043478260869565,0.3961051839135625
188,240054031001,0.9517259512086044,0.45075037885283054,0.42105263157894735,0.5652771962582552
189,240338035252,0.9415131875541051,0.7499999999999997,0.125,0.4452451812758626
190,240338024042,0.9584557326861486,0.5832268048327184,0.3333333333333333,0.5711665431293159
191,245102603012,0.9959369140174629,0.885442099427908,0.75,0.8712666422527305
192,240276056011,0.9219905132567721,0.8440973935413056,0.0,0.0
193,240317039022,0.9334576698813661,0.23257557194626766,0.19402985074626866,0.347943791743003
194,245102505004,0.9980216684051173,0.9017978790202417,0.3793103448275862,0.6988993272609072
195,240054921014,0.990935932634657,0.7305155364417886,0.10526315789473684,0.42395244356324135
196,240450107011,0.9476749540235807,0.670155475463547,0.3888888888888889,0.6274129850608217
197,240037063011,0.8777485108761374,0.3906333348915648,0.0,0.0
198,240317026014,0.9955743904588147,0.5977632891199357,0.25,0.529884222427366
199,240317007191,0.7908861159285795,0.49715304159454843,0.17142857142857143,0.4069700218176826
200,240178509022,0.927518940347605,0.8035757094970499,0.20930232558139536,0.5383208657080554
201,240338028043,0.8466155731845032,0.3221091755778176,0.2571428571428571,0.41237083114922757
202,240037313112,0.9637678907260768,0.7069011977629296,0.325,0.6049760433142104
203,245102705013,0.977602440912216,0.7815102185847727,0.5555555555555556,0.7515216177437347
204,240338052021,0.9588005939915974,0.5815186956355958,0.2571428571428571,0.5233860548495525
205,245102715015,0.9089300876529335,0.7245994909710243,0.09090909090909091,0.3912117945464995
206,240317007113,0.9484784754765083,0.6140075477820245,0.24242424242424243,0.5207057963706127
207,240317059031,0.9828995035535146,0.2935589249732967,0.047619047619047616,0.23951260256857204
208,240317013121,0.9265778950100392,0.22654846671506756,0.15384615384615385,0.3184514533474235
209,240054024031,0.9646255606811184,0.8513446316839024,0.18181818181818182,0.530518450721357
210,245102706001,0.9985268021079563,0.7042367592341265,0.3181818181818182,0.607087455113835
211,245101306004,0.995088695288656,0.8366854904215093,0.6,0.7934601014988335
212,245100806001,0.9999938567393839,0.9993356599611173,0.8,0.9281102477464056
213,245102703021,0.9958736618106558,0.7265903426999145,0.3181818181818182,0.6129001707515878
214,240037501022,0.9999990985972672,0.9876942317136116,0.2222222222222222,0.6032118585220342
215,240317003084,0.7035133875761018,0.4139911758831344,0.08695652173913043,0.29366703839479263
216,245102709032,0.8927233173009658,0.5967492982483511,0.391304347826087,0.5929360050109198
217,240338059071,0.6484546584073282,0.9659467883002937,0.3333333333333333,0.5932492359248994
218,240054402001,0.9999964164213987,0.9160796563080702,0.42857142857142855,0.7322369364828409
219,240253016015,0.9159729963420606,0.3615968965934596,0.058823529411764705,0.26908292991765675
220,240054511001,0.8440290789968644,0.3886964669201458,0.13793103448275862,0.3563499197501796
221,240253011051,0.9137514604157494,0.45077975467488696,0.11764705882352941,0.36457861191118235
222,245102701023,0.9923437807504305,0.6404996437935762,0.21739130434782608,0.5169807882208501
223,240217505041,0.6931429946773169,0.28371473327627106,0.3023255813953488,0.3902951981268259
224,240338040021,0.9726911002527013,0.5999074514574706,0.43333333333333335,0.6323542358856022
225,240338014081,0.9758177083279541,0.9440210752269428,0.0,0.0
226,240317060052,0.8901221780782105,0.22339913353986884,0.1590909090909091,0.31627060057935125
227,240253011062,0.9092112563692457,0.19121740769177054,0.15,0.296547656527861
228,245102601025,0.9990969143878079,0.8863317759574929,0.37142857142857144,0.6902817875128548
229,240135078022,0.7225337989587265,0.5692376997376567,0.06666666666666667,0.3015459647370147
230,240317029001,0.9622239063197034,0.20296599019565986,0.39285714285714285,0.42492409303745954
231,240317025002,0.916708763880818,0.7650530794689748,0.3125,0.6029171777114346
232,245100906002,0.9798060499930005,0.7253626505862675,0.5454545454545454,0.7291518083765398
233,240054409001,0.9439946859809686,0.275154002365373,0.15,0.3390097699341891
234,240317006142,0.7807991792759138,0.3186390198040655,0.14285714285714285,0.3287860796730978
235,245101602001,0.9999975293276642,0.999983536041112,0.5625,0.8254766021374002
236,240037303002,0.9640252697794668,0.4950154929559839,0.32,0.5345057678401289
237,240338051011,0.9897342249700757,0.47109448238652374,0.21951219512195122,0.4677657501962841
238,240358109021,0.9358657696014917,0.36745308794292897,0.11688311688311688,0.3425487729212847
239,240037063023,0.9739438191593986,0.9464560872387975,0.3111111111111111,0.6594521656684058
240,240010012002,0.8927603909017402,0.26785150150791526,0.16470588235294117,0.340235299387177
241,240317052003,0.9764186840449041,0.26373585774417496,0.18867924528301888,0.3649021852106926
242,240317032141,0.7840647185398698,0.48999661237426473,0.08333333333333333,0.31753230386637
243,240054903012,0.8396052470229066,0.49896132693423256,0.1,0.34730737854919697
244,240450106031,0.8382504143514891,0.5294650675227461,0.1509433962264151,0.4061393493382747
245,240317011025,0.9893639280810675,0.6675176060272716,0.14285714285714285,0.4552398298061885
246,240430006012,0.984131551999752,0.7708111735355249,0.36363636363636365,0.6509627752156812
247,240317016011,0.8669698111782954,0.5770360264274005,0.16666666666666666,0.43686965983895265
248,240317035021,0.9320770602086282,0.2255023743029475,0.21621621621621623,0.3568593393159186
249,245101509002,0.9924797141151683,0.8934536555674967,0.45454545454545453,0.7386811148890313
250,240338021041,0.995174569055682,0.7762203297465424,0.05,0.33802702947652424
251,240054515002,0.9704323473405443,0.7499999999999999,0.0,0.0
252,245102714002,0.9872338167048014,0.4688296563758789,0.26,0.49370722443175735
253,240054407013,0.9455618363767402,0.2875198230220849,0.045454545454545456,0.23119495291342024
254,245101510003,0.9993032516259641,0.9309002442779597,0.6428571428571429,0.8425033560556231
255,240037304021,0.9351928265461196,0.1930596243699464,0.11363636363636363,0.2737599947480117
256,240054009001,0.9834070518617052,0.45211520386709114,0.2459016393442623,0.47816885423171807
257,240317016022,0.9119164494284263,0.5145175782131721,0.1875,0.44475295900500617
258,240317037023,0.9610606980207418,0.1453548390648527,0.37142857142857144,0.37297970975733574
259,245100806004,0.9999975713479066,0.9999160198734343,1.0,0.999971196312122
260,240276068052,0.9311424877326837,0.562253425063238,0.13333333333333333,0.4117456282553185
261,240317045021,0.9555084986666629,0.32370148209452876,0.09375,0.30722048669072055
262,240037313093,0.9933664173874182,0.6166469515260725,0.47619047619047616,0.6631965464073406
263,240338017043,0.9360303357518667,0.5010601434112527,0.058823529411764705,0.3021646257289091
264,240217505042,0.7841876516059542,0.3105306700124961,0.3333333333333333,0.4329799124785836
265,245101508003,0.9974256635827471,0.8755925488234226,0.8333333333333334,0.8994985131567622
266,245102708025,0.9995956733699555,0.9976198922758085,0.6666666666666666,0.8727691826180406
267,245100702001,0.9999964768845809,0.9931835273092933,0.6666666666666666,0.8715900015117914
268,240430007002,0.9918797880910563,0.9467791198182708,0.2222222222222222,0.5931507257074659
269,240217507021,0.9608238997679,0.5170970454593418,0.23076923076923078,0.48580791399188417
270,245100802002,0.999944343735704,0.9832000168581729,0.5333333333333333,0.8063782608713983
271,240338021062,0.999944343735704,0.9832000168581729,0.5333333333333333,0.8063782608713983
272,240054208003,0.9700569343938353,0.3850637332351413,0.1875,0.4122022625068265
273,240299503002,0.9296192668208958,0.35110151228717046,0.0,0.0
274,240317025001,0.9950885445458625,0.59887634979977,0.3442622950819672,0.5897882503523215
275,240317036011,0.9748596140567105,0.4122494235806067,0.15151515151515152,0.39341664777400376
276,240317008181,0.8018296908631737,0.36512290521468804,0.08823529411764706,0.2956114033953175
277,240317032124,0.875391289543767,0.1757966969741085,0.18604651162790697,0.30592254795298135
278,240317029004,0.9815342984512511,0.44621924408003744,0.3023255813953488,0.5096940427699891
279,240317021011,0.9627070607636317,0.900481911514565,0.0,0.0
280,240317043003,0.9616449898015593,0.25768251446211154,0.5,0.4985284057310795
281,240317050003,0.9999800163551166,0.9999964533370423,0.7,0.887897037490789
282,240317053001,0.9954069532399961,0.6935445228998633,0.44,0.6722165970008874
283,240317051004,0.9974706905081003,0.8852514871625334,0.45714285714285713,0.7390484586061639
284,240317028001,0.9724801208316304,0.87367288204125,0.36585365853658536,0.67740073497133
285,240317057011,0.9830603064876686,0.4651642138890537,0.14285714285714285,0.402744364606047
286,240317046004,0.9461849413169172,0.2878301224280222,0.23333333333333334,0.3990521789517809
287,240317006061,0.7598409971599047,0.14717184898328106,0.10638297872340426,0.2282828074438709
288,240317008172,0.7871497529531035,0.29676429984295116,0.08108108108108109,0.2665607385669821
289,240317008151,0.8508886496949315,0.33757345777386283,0.19696969696969696,0.3838959052523359
290,240317033011,0.9794330736540631,0.3177540174284528,0.35714285714285715,0.48080531663404397
291,240317018001,0.9297236847785934,0.41157012651147185,0.21052631578947367,0.43188492296361924
292,240317026011,0.9297236847785934,0.41157012651147185,0.21052631578947367,0.43188492296361924
293,240317032102,0.9879467460448249,0.5306223556046002,0.34146341463414637,0.5635785029879562
294,240317017013,0.9780726995080388,0.4735967412271822,0.047619047619047616,0.2804487546397151
295,240317007102,0.9154981286186844,0.39710134283027965,0.22727272727272727,0.43554735433083713
296,240317011015,0.9877034419410037,0.6282583504372105,0.3888888888888889,0.6225823301881663
297,240317032013,0.9583351332832419,0.27736524256219486,0.16666666666666666,0.3538392987716894
298,240317008103,0.8912414457054665,0.16158673522153189,0.14705882352941177,0.27667126515583973
299,240150309062,0.9041167866169292,0.36821518342016224,0.02702702702702703,0.20798954291372534
300,240317057022,0.8165809650624684,0.054290801009834744,0.06,0.13855607873783382
301,240317048061,0.9898232925921076,0.7030134766413592,0.3333333333333333,0.614421902008176
302,240317007152,0.9226006721936769,0.4303244733838315,0.25,0.4630024336433933
303,240317043002,0.9483744157429601,0.3221219681791587,0.18421052631578946,0.3832112106297908
304,240317007043,0.9950629160245824,0.6640560103960511,0.5,0.691313576306381
305,240317010013,0.8850018359018318,0.10749636199014312,0.2222222222222222,0.276508492720341
306,240317007171,0.8817247281248995,0.49643135165041896,0.15384615384615385,0.40684247574353627
307,240317006071,0.9592087146095946,0.14057268366727615,0.12244897959183673,0.25463791761555477
308,240317055011,0.9709216510280805,0.9293830700421499,0.2857142857142857,0.6364588055797469
309,240178509011,0.940859409231206,0.2184713259930735,0.2028985507246377,0.34678958075512134
310,240178515001,0.8711115854869457,0.2867300704815071,0.07692307692307693,0.267835347874887
311,240178509063,0.9575366063199604,0.2742585917415298,0.13333333333333333,0.3271534124934577
312,240378750002,0.9079020922086667,0.6771342791165891,0.2391304347826087,0.5277759021679123
313,240378760013,0.9383935989707428,0.33605197829142464,0.2619047619047619,0.4354901093286831
314,240399305004,0.8856150099505892,0.15390962197849245,0.06060606060606061,0.20215086249770903
315,240399302001,0.9056736248110985,0.24614864031961792,0.015625,0.15158738548586065
316,240430008001,0.9962434424125197,0.4713586961903695,0.32,0.5316457249354603
317,240430009002,0.9865835138552395,0.7655046094397653,0.2222222222222222,0.5515984664813848
318,240430114002,0.9284034937319068,0.5051896953677727,0.1527777777777778,0.41535280342975367
319,240430006021,0.9683682954673601,0.459848567622422,0.0975609756097561,0.3515419668656445
320,240430005002,0.999995571262606,0.9792670565215981,0.6666666666666666,0.8674996749721156
321,240430007003,0.9810939895063043,0.9050099561131819,0.38461538461538464,0.6989780557038113
322,240430001002,0.9965154761379637,0.6948316726604182,0.5217391304347826,0.7122060985843149
323,240430003021,0.9824718017767358,0.7599960983518358,0.15789473684210525,0.49034268817405874
324,240419609003,0.9747249777720403,0.4652938641747216,0.15384615384615385,0.4116852950012632
325,240135062001,0.9489174558865491,0.2511135950118669,0.0,0.0
326,240135051022,0.8787673858579371,0.16591592256317966,0.09722222222222222,0.24201512770761122
327,240217501001,0.9982037767484889,0.8109686479377199,0.4666666666666667,0.7228974366851766
328,240253031014,0.9381252025948047,0.3427727026632771,0.047619047619047616,0.24832240885375764
329,240253028011,0.9196158702660124,0.4388693155037984,0.0,0.0
330,240253032014,0.9104587788877107,0.21022001146018887,0.1111111111111111,0.27705369372067873
331,240253061003,0.9939663923625959,0.9581803480365911,0.5490196078431373,0.8056299535149083
332,240276023061,0.9671437086462072,0.3992731158231919,0.08064516129032258,0.3146152705635213
333,240276055022,0.7800097858509525,0.1579578551693952,0.16363636363636364,0.2721700708976209
334,240276068033,0.7466200820596997,0.7535850068814607,0.125,0.4127755611297047
335,240276068032,0.8456955880527667,0.16896571185316178,0.08571428571428572,0.2305093888098935
336,240479515004,0.999900732338807,0.9990567688939553,0.35714285714285715,0.7092450943430906
337,245101512004,0.9999923837473658,0.9993356599611173,0.5,0.7935227101349362
338,245102710011,0.9608352976825759,0.972599243571356,0.2,0.5717475216531361
339,245102802005,0.9994584218775135,0.8132390337302657,0.6,0.7871268601635694
